posx,posy,posz,velx,vely,velz
-3484.83964031687,3996.91888270202,3538.63149979534,-0.278443350121763,-0.0781494112750662,-0.148479933001213
-3485.11807507513,3996.84083204848,3538.48292162039,-0.278443773452621,-0.0781748505124559,-0.148485453736384
-3485.39651239379,3996.76275740013,3538.3343382826,-0.278446121691084,-0.0781990987824158,-0.148489731790376
-3485.67495224672,3996.68465876127,3538.18574979,-0.278448643860635,-0.0782235768336358,-0.148494296296795
-3485.95339462174,3996.6065361285,3538.03715614032,-0.278453489814968,-0.0782479157079776,-0.148498897678704
-3486.23183956597,3996.52838951369,3537.88855734449,-0.278452399185797,-0.0782731168914155,-0.148504002010092
-3486.51028703483,3996.45021889779,3537.73995338446,-0.278456065756042,-0.0782973787331427,-0.148508407919106
-3486.78873703711,3996.37202429048,3537.59134427196,-0.278459752935825,-0.0783219378981581,-0.148513166626749
-3487.06718957394,3996.29380568754,3537.4427300023,-0.278463215641176,-0.0783456753975205,-0.148516932531354
-3487.34564464617,3996.21556309026,3537.29411057804,-0.278464793838713,-0.0783711977899425,-0.148522646278568
-3487.62410224135,3996.13729650156,3537.14548600427,-0.278468274777649,-0.0783952332072512,-0.148526764740606
-3487.90256235787,3996.05900592176,3536.99685628252,-0.278469649018079,-0.0784202308882575,-0.148531838358556
-3488.18102500773,3995.98069133369,3536.848221392,-0.278471996459461,-0.0784447819495348,-0.148536467152724
-3488.45949016993,3995.90235275533,3536.69958135679,-0.278474494648842,-0.0784692664864615,-0.148541029544071
-3488.73795786637,3995.8239901824,3536.55093617063,-0.27847683732996,-0.078493818771711,-0.148545657870123
-3489.0164280681,3995.74560360627,3536.40228582649,-0.278480681322939,-0.0785186130962154,-0.148550701565279
-3489.29490077328,3995.66719302382,3536.25363032183,-0.278483172302585,-0.0785430996395298,-0.148555263331075
-3489.57337600301,3995.58875844553,3536.10496966778,-0.27848663674236,-0.0785671398145753,-0.148559380395676
-3489.85185374813,3995.51029987537,3535.95630387085,-0.278488169893837,-0.0785923712560893,-0.148564739032271
-3490.13033399228,3995.43181730547,3535.80763292369,-0.278490324745057,-0.078616697108117,-0.148569079471411
-3490.40881674337,3995.35331071792,3535.65895680546,-0.278492806148561,-0.0786411861904907,-0.148573640388561
-3490.68730199266,3995.27478014058,3535.51027555041,-0.278496436993768,-0.0786654586859241,-0.148578043385706
-3490.96578975747,3995.19622555588,3535.36158913737,-0.278497761755496,-0.0786901662915769,-0.148582761619951
-3491.24428000625,3995.1176469751,3535.21289758276,-0.278501433363534,-0.0787150334004749,-0.148587869602303
-3491.52277275303,3995.03904437709,3535.06420086147,-0.278503729416721,-0.0787392953804849,-0.14859214294467
-3491.80126798652,3994.96041778344,3534.91549900059,-0.278506420025602,-0.07876461072127,-0.148597694864639
-3492.07976571975,3994.88176717787,3534.76679198068,-0.278508688577246,-0.0787885773281843,-0.148601615138644
-3492.3582659346,3994.80309256531,3534.61807980986,-0.278511000231973,-0.0788131377550716,-0.14860624044669
-3492.63676865065,3994.7243939548,3534.46936249781,-0.278514812727918,-0.0788379416498427,-0.148611281425172
-3492.91527382561,3994.64567132509,3534.320640024,-0.278515922260195,-0.0788621269133784,-0.148615358728618
-3493.19378149172,3994.56692469496,3534.17191240844,-0.27851824943816,-0.0788869858023189,-0.148620335892654
-3493.47229165521,3994.48815405295,3534.02317963808,-0.278519552456292,-0.0789116986449149,-0.148625052054985
-3493.75080427925,3994.40935940557,3533.8744417243,-0.278522005049353,-0.0789361953995584,-0.148629610435987
-3494.02931938102,3994.33054073817,3533.7256986493,-0.278525454397662,-0.0789605428838066,-0.148634076788023
-3494.30783694965,3994.25169806552,3533.57695043218,-0.278529207115649,-0.0789847578304208,-0.148638411550002
-3494.58635700408,3994.17283138372,3533.42819706747,-0.278530545697742,-0.0790100663535826,-0.148643831781605
-3494.86487951271,3994.0939406906,3533.27943855597,-0.278532813248983,-0.0790343356725245,-0.148648102535751
-3495.14340448703,3994.01502597715,3533.13067488697,-0.278535474417788,-0.0790596590651303,-0.148653651527983
-3495.42193190819,3993.93608725415,3532.98190607577,-0.278536760463305,-0.0790843760250294,-0.148658366101795
-3495.700461818,3993.85712451612,3532.8331321127,-0.278542477194087,-0.0791079984700362,-0.148662163849399
-3495.97899508777,3993.77813880637,3532.68435393632,-0.278545491741372,-0.0791310005983661,-0.148664997970357
-3496.25753209713,3993.69913055519,3532.535571921,-0.278548120875648,-0.0791560302670888,-0.148670193713367
-3496.53607154491,3993.6200982672,3532.38678473682,-0.27855037446378,-0.0791803035281072,-0.148674463247689
-3496.81461346259,3993.54104196962,3532.23799241383,-0.278551671278625,-0.079205320277672,-0.148679529105104
-3497.09315782025,3993.46196163334,3532.08919492117,-0.278553744890779,-0.079229364410077,-0.148683511360031
-3497.3717045883,3993.38285727348,3531.94039227978,-0.278557493995356,-0.0792538841064122,-0.148688196542022
